user_id,country
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
1,LT
3,LT
3,LT
3,LT
3,LT
3,LT
3,LT
3,LT
3,LT
3,LT
3,LT
3,LT
3,LT
3,LT
4,LT
4,LT
4,LT
4,LT
4,LT
4,LT
4,LT
4,LT
4,LT
4,LT
4,LT
